player_id,champion,games,wins,win_rate
PLAYER-0084,Garen,3,1,0.333
PLAYER-0084,Illaoi,84,46,0.548
PLAYER-0084,Jinx,1,0,0.0
PLAYER-0084,Leona,2,0,0.0
PLAYER-0084,Mordekaiser,12,5,0.417
PLAYER-0084,Nasus,1,1,1.0
PLAYER-0084,TahmKench,1,1,1.0
PLAYER-0084,Trundle,4,1,0.25
PLAYER-0084,Urgot,1,0,0.0
PLAYER-0084,Volibear,1,1,1.0
PLAYER-0084,Yasuo,2,0,0.0
PLAYER-0084,Yorick,81,42,0.519
PLAYER-0085,Bard,1,0,0.0
PLAYER-0085,Camille,1,1,1.0
PLAYER-0085,Chogath,1,0,0.0
PLAYER-0085,DrMundo,1,0,0.0
PLAYER-0085,Gwen,1,1,1.0
PLAYER-0085,Kayle,1,0,0.0
PLAYER-0085,Malphite,15,7,0.467
PLAYER-0085,Maokai,1,0,0.0
PLAYER-0085,Nasus,1,1,1.0
PLAYER-0085,Nautilus,1,0,0.0
PLAYER-0085,Shen,1,0,0.0
PLAYER-0085,Xerath,1,1,1.0
PLAYER-0085,Zaahen,6,2,0.333
PLAYER-0086,Ahri,1,0,0.0
PLAYER-0086,Ambessa,1,0,0.0
PLAYER-0086,Cassiopeia,1,1,1.0
PLAYER-0086,Darius,1,1,1.0
PLAYER-0086,FiddleSticks,1,1,1.0
PLAYER-0086,Garen,2,1,0.5
PLAYER-0086,Irelia,1,0,0.0
PLAYER-0086,Jax,2,0,0.0
PLAYER-0086,Jinx,1,1,1.0
PLAYER-0086,Kaisa,4,2,0.5
PLAYER-0086,Kassadin,2,0,0.0
PLAYER-0086,KogMaw,1,1,1.0
PLAYER-0086,LeeSin,2,1,0.5
PLAYER-0086,MasterYi,10,3,0.3
PLAYER-0086,Milio,1,0,0.0
PLAYER-0086,Rumble,1,0,0.0
PLAYER-0086,Ryze,1,0,0.0
PLAYER-0086,Sett,1,1,1.0
PLAYER-0086,Shen,1,1,1.0
PLAYER-0086,Singed,2,1,0.5
PLAYER-0086,Smolder,2,1,0.5
PLAYER-0086,Swain,1,1,1.0
PLAYER-0086,Teemo,2,1,0.5
PLAYER-0086,Tryndamere,1,1,1.0
PLAYER-0086,Vayne,2,1,0.5
PLAYER-0086,Vladimir,2,0,0.0
PLAYER-0086,XinZhao,1,0,0.0
PLAYER-0086,Yone,1,1,1.0
PLAYER-0086,Zaahen,1,1,1.0
PLAYER-0087,Mordekaiser,6,1,0.167
PLAYER-0087,Nautilus,4,1,0.25
PLAYER-0087,Talon,33,17,0.515
PLAYER-0087,Warwick,1,1,1.0
PLAYER-0088,Anivia,8,6,0.75
PLAYER-0088,Ashe,1,0,0.0
PLAYER-0088,Braum,31,14,0.452
PLAYER-0088,Briar,1,0,0.0
PLAYER-0088,Caitlyn,2,1,0.5
PLAYER-0088,Ekko,1,0,0.0
PLAYER-0088,Galio,1,0,0.0
PLAYER-0088,Jax,2,1,0.5
PLAYER-0088,Jinx,1,0,0.0
PLAYER-0088,Karma,3,1,0.333
PLAYER-0088,Leona,1,0,0.0
PLAYER-0088,Lucian,1,0,0.0
PLAYER-0088,Lux,3,2,0.667
PLAYER-0088,Malzahar,46,29,0.63
PLAYER-0088,Maokai,2,1,0.5
PLAYER-0088,MissFortune,9,4,0.444
PLAYER-0088,Morgana,3,1,0.333
PLAYER-0088,Naafiri,1,1,1.0
PLAYER-0088,Nami,22,11,0.5
PLAYER-0088,Nautilus,1,0,0.0
PLAYER-0088,Ryze,2,0,0.0
PLAYER-0088,Senna,2,1,0.5
PLAYER-0088,Shaco,1,1,1.0
PLAYER-0088,Sivir,3,0,0.0
PLAYER-0088,Smolder,4,2,0.5
PLAYER-0088,Swain,6,3,0.5
PLAYER-0088,TahmKench,3,0,0.0
PLAYER-0088,Taric,2,2,1.0
PLAYER-0088,Thresh,4,3,0.75
PLAYER-0088,Tristana,5,2,0.4
PLAYER-0088,TwistedFate,2,2,1.0
PLAYER-0088,Varus,1,0,0.0
PLAYER-0088,Veigar,2,0,0.0
PLAYER-0088,Velkoz,8,3,0.375
PLAYER-0088,Xerath,2,1,0.5
PLAYER-0088,Zed,1,1,1.0
PLAYER-0088,Ziggs,1,1,1.0
PLAYER-0088,Zyra,18,9,0.5
PLAYER-0089,Aatrox,1,0,0.0
PLAYER-0089,Ahri,1,0,0.0
PLAYER-0089,Akali,1,0,0.0
PLAYER-0089,Ambessa,1,1,1.0
PLAYER-0089,Anivia,8,5,0.625
PLAYER-0089,Bard,1,0,0.0
PLAYER-0089,Brand,1,1,1.0
PLAYER-0089,Braum,1,0,0.0
PLAYER-0089,Briar,1,1,1.0
PLAYER-0089,Chogath,4,2,0.5
PLAYER-0089,Darius,2,0,0.0
PLAYER-0089,DrMundo,6,6,1.0
PLAYER-0089,Ekko,1,0,0.0
PLAYER-0089,Garen,1,0,0.0
PLAYER-0089,Gnar,1,1,1.0
PLAYER-0089,Gragas,1,0,0.0
PLAYER-0089,Hwei,1,0,0.0
PLAYER-0089,Irelia,3,3,1.0
PLAYER-0089,Ivern,1,1,1.0
PLAYER-0089,Janna,7,2,0.286
PLAYER-0089,Jax,1,0,0.0
PLAYER-0089,Jhin,2,2,1.0
PLAYER-0089,Kaisa,1,1,1.0
PLAYER-0089,Kalista,7,2,0.286
PLAYER-0089,Karma,1,0,0.0
PLAYER-0089,Katarina,1,0,0.0
PLAYER-0089,Kayle,1,0,0.0
PLAYER-0089,Kayn,2,1,0.5
PLAYER-0089,Khazix,1,0,0.0
PLAYER-0089,Kindred,4,0,0.0
PLAYER-0089,KogMaw,3,1,0.333
PLAYER-0089,LeeSin,1,0,0.0
PLAYER-0089,Malphite,4,2,0.5
PLAYER-0089,Naafiri,1,0,0.0
PLAYER-0089,Nasus,3,3,1.0
PLAYER-0089,Nautilus,1,1,1.0
PLAYER-0089,Nidalee,2,1,0.5
PLAYER-0089,Nunu,1,0,0.0
PLAYER-0089,Ornn,1,1,1.0
PLAYER-0089,Pantheon,2,1,0.5
PLAYER-0089,RekSai,35,20,0.571
PLAYER-0089,Rengar,1,0,0.0
PLAYER-0089,Riven,1,0,0.0
PLAYER-0089,Senna,1,1,1.0
PLAYER-0089,Sett,4,2,0.5
PLAYER-0089,Shaco,3,2,0.667
PLAYER-0089,Singed,8,5,0.625
PLAYER-0089,Sion,20,9,0.45
PLAYER-0089,Smolder,1,1,1.0
PLAYER-0089,Syndra,1,0,0.0
PLAYER-0089,TahmKench,1,1,1.0
PLAYER-0089,Taliyah,1,0,0.0
PLAYER-0089,Talon,1,0,0.0
PLAYER-0089,Taric,2,0,0.0
PLAYER-0089,Teemo,1,0,0.0
PLAYER-0089,Thresh,1,1,1.0
PLAYER-0089,Trundle,3,1,0.333
PLAYER-0089,Twitch,1,0,0.0
PLAYER-0089,Varus,2,1,0.5
PLAYER-0089,Viego,1,0,0.0
PLAYER-0089,Warwick,1,0,0.0
PLAYER-0089,Xayah,1,1,1.0
PLAYER-0089,Xerath,1,0,0.0
PLAYER-0089,Yunara,2,1,0.5
PLAYER-0089,Zaahen,2,2,1.0
PLAYER-0089,Zoe,3,1,0.333
PLAYER-0090,Anivia,1,0,0.0
PLAYER-0090,Aphelios,1,0,0.0
PLAYER-0090,Caitlyn,1,0,0.0
PLAYER-0090,DrMundo,1,1,1.0
PLAYER-0090,Ekko,1,1,1.0
PLAYER-0090,Garen,1,1,1.0
PLAYER-0090,Jax,4,1,0.25
PLAYER-0090,Kaisa,1,1,1.0
PLAYER-0090,Kayn,2,1,0.5
PLAYER-0090,Malphite,1,0,0.0
PLAYER-0090,MasterYi,2,0,0.0
PLAYER-0090,MissFortune,1,0,0.0
PLAYER-0090,Naafiri,1,0,0.0
PLAYER-0090,Nocturne,2,1,0.5
PLAYER-0090,Nunu,2,1,0.5
PLAYER-0090,RekSai,3,0,0.0
PLAYER-0090,Rengar,1,1,1.0
PLAYER-0090,Sejuani,1,0,0.0
PLAYER-0090,Shaco,5,3,0.6
PLAYER-0090,Shyvana,6,5,0.833
PLAYER-0090,Singed,1,1,1.0
PLAYER-0090,Swain,1,1,1.0
PLAYER-0090,TahmKench,1,0,0.0
PLAYER-0090,Thresh,1,0,0.0
PLAYER-0090,Trundle,2,1,0.5
PLAYER-0090,Twitch,1,1,1.0
PLAYER-0090,Udyr,2,0,0.0
PLAYER-0090,Urgot,1,0,0.0
PLAYER-0090,Velkoz,1,1,1.0
PLAYER-0090,Vi,2,1,0.5
PLAYER-0090,Viego,9,4,0.444
PLAYER-0090,Volibear,1,0,0.0
PLAYER-0090,Warwick,1,1,1.0
PLAYER-0091,Ahri,2,0,0.0
PLAYER-0091,Ashe,3,1,0.333
PLAYER-0091,Caitlyn,1,0,0.0
PLAYER-0091,Mel,12,5,0.417
PLAYER-0091,MissFortune,5,2,0.4
PLAYER-0091,Xerath,9,7,0.778
PLAYER-0092,Akali,6,3,0.5
PLAYER-0092,Ekko,41,16,0.39
PLAYER-0092,Jax,3,2,0.667
PLAYER-0092,Jayce,5,0,0.0
PLAYER-0092,KSante,2,0,0.0
PLAYER-0092,Riven,1,0,0.0
PLAYER-0092,Ryze,37,16,0.432
PLAYER-0092,Sylas,8,6,0.75
PLAYER-0092,Tryndamere,4,0,0.0
PLAYER-0092,TwistedFate,1,1,1.0
PLAYER-0092,Yasuo,88,54,0.614
PLAYER-0092,Zed,2,0,0.0
PLAYER-0093,Taric,29,15,0.517
PLAYER-0094,Ahri,3,2,0.667
PLAYER-0094,Amumu,1,0,0.0
PLAYER-0094,Anivia,1,1,1.0
PLAYER-0094,Ashe,3,1,0.333
PLAYER-0094,Aurora,1,1,1.0
PLAYER-0094,Bard,1,1,1.0
PLAYER-0094,Brand,1,0,0.0
PLAYER-0094,Braum,1,1,1.0
PLAYER-0094,Caitlyn,2,0,0.0
PLAYER-0094,Darius,1,1,1.0
PLAYER-0094,DrMundo,3,2,0.667
PLAYER-0094,Ekko,1,0,0.0
PLAYER-0094,Gangplank,2,2,1.0
PLAYER-0094,Gnar,1,0,0.0
PLAYER-0094,Gragas,1,0,0.0
PLAYER-0094,Graves,1,1,1.0
PLAYER-0094,Heimerdinger,1,1,1.0
PLAYER-0094,Hwei,1,1,1.0
PLAYER-0094,Ivern,1,0,0.0
PLAYER-0094,Jayce,1,0,0.0
PLAYER-0094,Kaisa,3,1,0.333
PLAYER-0094,KogMaw,2,0,0.0
PLAYER-0094,Lulu,1,1,1.0
PLAYER-0094,Malphite,3,2,0.667
PLAYER-0094,Malzahar,1,1,1.0
PLAYER-0094,Maokai,1,1,1.0
PLAYER-0094,Milio,1,1,1.0
PLAYER-0094,MissFortune,1,1,1.0
PLAYER-0094,Nami,3,1,0.333
PLAYER-0094,Nautilus,1,1,1.0
PLAYER-0094,Neeko,1,0,0.0
PLAYER-0094,Pyke,1,1,1.0
PLAYER-0094,Rakan,1,0,0.0
PLAYER-0094,Renekton,1,0,0.0
PLAYER-0094,Rumble,1,1,1.0
PLAYER-0094,Ryze,1,1,1.0
PLAYER-0094,Senna,1,0,0.0
PLAYER-0094,Shaco,1,0,0.0
PLAYER-0094,Singed,1,1,1.0
PLAYER-0094,Smolder,3,1,0.333
PLAYER-0094,Swain,2,2,1.0
PLAYER-0094,Sylas,1,0,0.0
PLAYER-0094,Thresh,1,0,0.0
PLAYER-0094,TwistedFate,1,0,0.0
PLAYER-0094,Veigar,1,1,1.0
PLAYER-0094,Viktor,1,0,0.0
PLAYER-0094,Xayah,1,1,1.0
PLAYER-0094,Yone,1,1,1.0
PLAYER-0094,Yunara,1,0,0.0
PLAYER-0094,Zaahen,2,2,1.0
PLAYER-0094,Zoe,1,0,0.0
PLAYER-0095,Akshan,57,25,0.439
PLAYER-0095,Briar,1,1,1.0
PLAYER-0095,Diana,1,1,1.0
PLAYER-0095,DrMundo,2,0,0.0
PLAYER-0095,Hwei,2,1,0.5
PLAYER-0095,Lillia,4,1,0.25
PLAYER-0095,Malzahar,3,1,0.333
PLAYER-0095,Maokai,1,0,0.0
PLAYER-0095,Naafiri,1,1,1.0
PLAYER-0095,Qiyana,20,8,0.4
PLAYER-0095,Viego,1,0,0.0
PLAYER-0095,Volibear,1,0,0.0
PLAYER-0095,Yasuo,6,3,0.5
PLAYER-0095,Yone,4,2,0.5
PLAYER-0095,Zac,1,0,0.0
PLAYER-0096,Alistar,1,1,1.0
PLAYER-0096,Blitzcrank,1,1,1.0
PLAYER-0096,Darius,6,3,0.5
PLAYER-0096,FiddleSticks,1,0,0.0
PLAYER-0096,Garen,3,0,0.0
PLAYER-0096,Gnar,1,0,0.0
PLAYER-0096,Gragas,1,1,1.0
PLAYER-0096,Kindred,2,0,0.0
PLAYER-0096,Leona,1,0,0.0
PLAYER-0096,Lulu,1,0,0.0
PLAYER-0096,Malphite,4,2,0.5
PLAYER-0096,Maokai,6,3,0.5
PLAYER-0096,MasterYi,16,6,0.375
PLAYER-0096,Nami,1,0,0.0
PLAYER-0096,Nautilus,1,1,1.0
PLAYER-0096,Nunu,1,0,0.0
PLAYER-0096,Olaf,1,1,1.0
PLAYER-0096,Ornn,1,1,1.0
PLAYER-0096,Pantheon,8,3,0.375
PLAYER-0096,Poppy,56,31,0.554
PLAYER-0096,Qiyana,5,3,0.6
PLAYER-0096,Rakan,1,1,1.0
PLAYER-0096,RekSai,6,1,0.167
PLAYER-0096,Shaco,58,32,0.552
PLAYER-0096,Shen,6,3,0.5
PLAYER-0096,Sion,2,1,0.5
PLAYER-0096,Teemo,5,2,0.4
PLAYER-0096,Warwick,1,0,0.0
PLAYER-0096,XinZhao,3,0,0.0
PLAYER-0096,Yuumi,1,1,1.0
PLAYER-0096,Zyra,1,1,1.0
PLAYER-0097,Ahri,8,2,0.25
PLAYER-0097,Anivia,9,4,0.444
PLAYER-0097,Ashe,1,1,1.0
PLAYER-0097,Hwei,4,2,0.5
PLAYER-0097,Lux,1,0,0.0
PLAYER-0097,Mel,1,1,1.0
PLAYER-0097,Morgana,1,1,1.0
PLAYER-0097,Nautilus,9,2,0.222
PLAYER-0097,Sona,1,0,0.0
PLAYER-0097,Thresh,1,0,0.0
PLAYER-0097,Tristana,9,3,0.333
PLAYER-0097,Veigar,7,2,0.286
PLAYER-0097,Velkoz,8,2,0.25
PLAYER-0097,Xerath,31,16,0.516
PLAYER-0097,Ziggs,2,1,0.5
PLAYER-0098,Brand,2,1,0.5
PLAYER-0098,Caitlyn,1,0,0.0
PLAYER-0098,Chogath,1,1,1.0
PLAYER-0098,Diana,1,0,0.0
PLAYER-0098,DrMundo,2,0,0.0
PLAYER-0098,Gangplank,3,1,0.333
PLAYER-0098,Graves,1,0,0.0
PLAYER-0098,Hwei,1,0,0.0
PLAYER-0098,Kayn,3,2,0.667
PLAYER-0098,Lillia,1,1,1.0
PLAYER-0098,Lucian,3,2,0.667
PLAYER-0098,Malphite,2,1,0.5
PLAYER-0098,Malzahar,44,23,0.523
PLAYER-0098,Mordekaiser,2,1,0.5
PLAYER-0098,Nautilus,2,2,1.0
PLAYER-0098,Renekton,5,2,0.4
PLAYER-0098,Sejuani,1,0,0.0
PLAYER-0098,Smolder,1,0,0.0
PLAYER-0098,Syndra,3,3,1.0
PLAYER-0098,Teemo,4,2,0.5
PLAYER-0098,Tristana,6,4,0.667
PLAYER-0098,Trundle,1,0,0.0
PLAYER-0098,Veigar,1,0,0.0
PLAYER-0098,Vex,2,0,0.0
PLAYER-0098,Viego,1,0,0.0
PLAYER-0098,Volibear,8,3,0.375
PLAYER-0099,Ahri,3,2,0.667
PLAYER-0099,Akshan,2,1,0.5
PLAYER-0099,Ambessa,4,0,0.0
PLAYER-0099,AurelionSol,2,1,0.5
PLAYER-0099,Camille,3,2,0.667
PLAYER-0099,Diana,2,1,0.5
PLAYER-0099,DrMundo,1,0,0.0
PLAYER-0099,Ekko,6,5,0.833
PLAYER-0099,Gangplank,1,1,1.0
PLAYER-0099,Garen,3,1,0.333
PLAYER-0099,Gwen,2,2,1.0
PLAYER-0099,Hwei,1,1,1.0
PLAYER-0099,Irelia,3,1,0.333
PLAYER-0099,Jayce,1,1,1.0
PLAYER-0099,Jhin,1,0,0.0
PLAYER-0099,Kassadin,4,1,0.25
PLAYER-0099,Kayle,1,0,0.0
PLAYER-0099,Kennen,1,0,0.0
PLAYER-0099,Malzahar,1,0,0.0
PLAYER-0099,Mel,2,1,0.5
PLAYER-0099,MissFortune,1,0,0.0
PLAYER-0099,Naafiri,6,2,0.333
PLAYER-0099,Nasus,2,1,0.5
PLAYER-0099,Nilah,1,0,0.0
PLAYER-0099,Ornn,5,2,0.4
PLAYER-0099,Pantheon,1,0,0.0
PLAYER-0099,Rumble,3,2,0.667
PLAYER-0099,Ryze,1,0,0.0
PLAYER-0099,Shen,1,0,0.0
PLAYER-0099,Swain,1,0,0.0
PLAYER-0099,Sylas,2,1,0.5
PLAYER-0099,Taric,4,3,0.75
PLAYER-0099,Teemo,1,0,0.0
PLAYER-0099,TwistedFate,5,3,0.6
PLAYER-0099,Varus,9,5,0.556
PLAYER-0099,Vladimir,1,1,1.0
PLAYER-0099,Volibear,1,0,0.0
PLAYER-0099,Yone,2,1,0.5
PLAYER-0099,Zaahen,4,1,0.25
PLAYER-0099,Zed,4,1,0.25
PLAYER-0100,Aatrox,1,0,0.0
PLAYER-0100,Chogath,6,1,0.167
PLAYER-0100,Gangplank,2,1,0.5
PLAYER-0100,KSante,26,15,0.577
PLAYER-0100,Karma,1,0,0.0
PLAYER-0100,Mordekaiser,2,0,0.0
PLAYER-0100,Pantheon,17,11,0.647
PLAYER-0100,Sett,8,5,0.625
PLAYER-0100,Sion,1,0,0.0
PLAYER-0100,Volibear,17,9,0.529
PLAYER-0100,Zaahen,14,8,0.571
PLAYER-0101,Ashe,2,0,0.0
PLAYER-0101,AurelionSol,1,0,0.0
PLAYER-0101,Aurora,5,2,0.4
PLAYER-0101,Bard,2,0,0.0
PLAYER-0101,Blitzcrank,1,0,0.0
PLAYER-0101,Brand,6,3,0.5
PLAYER-0101,Caitlyn,1,0,0.0
PLAYER-0101,Corki,1,1,1.0
PLAYER-0101,Draven,1,0,0.0
PLAYER-0101,Ezreal,2,1,0.5
PLAYER-0101,Jayce,2,0,0.0
PLAYER-0101,Jhin,4,2,0.5
PLAYER-0101,Kaisa,2,1,0.5
PLAYER-0101,Karma,14,10,0.714
PLAYER-0101,Kennen,1,0,0.0
PLAYER-0101,Kled,3,2,0.667
PLAYER-0101,KogMaw,1,1,1.0
PLAYER-0101,Leona,3,1,0.333
PLAYER-0101,Lucian,1,1,1.0
PLAYER-0101,Lulu,2,1,0.5
PLAYER-0101,Lux,5,2,0.4
PLAYER-0101,Mel,2,1,0.5
PLAYER-0101,MissFortune,4,2,0.5
PLAYER-0101,Morgana,3,0,0.0
PLAYER-0101,Nami,3,2,0.667
PLAYER-0101,Nilah,3,2,0.667
PLAYER-0101,Quinn,1,0,0.0
PLAYER-0101,Rakan,1,1,1.0
PLAYER-0101,Samira,12,6,0.5
PLAYER-0101,Seraphine,5,3,0.6
PLAYER-0101,Shen,1,0,0.0
PLAYER-0101,Smolder,4,3,0.75
PLAYER-0101,Sona,1,0,0.0
PLAYER-0101,Swain,8,6,0.75
PLAYER-0101,TahmKench,1,0,0.0
PLAYER-0101,Taric,1,0,0.0
PLAYER-0101,Tristana,1,1,1.0
PLAYER-0101,TwistedFate,1,0,0.0
PLAYER-0101,Twitch,2,0,0.0
PLAYER-0101,Varus,2,0,0.0
PLAYER-0101,Velkoz,1,1,1.0
PLAYER-0101,Xayah,1,1,1.0
PLAYER-0101,Xerath,1,0,0.0
PLAYER-0101,Yasuo,1,1,1.0
PLAYER-0101,Yunara,1,0,0.0
PLAYER-0101,Ziggs,1,0,0.0
PLAYER-0101,Zilean,2,0,0.0
PLAYER-0101,Zyra,3,1,0.333
PLAYER-0102,Ahri,6,2,0.333
PLAYER-0102,Ashe,1,1,1.0
PLAYER-0102,AurelionSol,2,1,0.5
PLAYER-0102,Caitlyn,2,2,1.0
PLAYER-0102,Cassiopeia,1,0,0.0
PLAYER-0102,Diana,1,0,0.0
PLAYER-0102,Jhin,1,0,0.0
PLAYER-0102,Jinx,1,0,0.0
PLAYER-0102,Katarina,6,4,0.667
PLAYER-0102,Kayle,1,0,0.0
PLAYER-0102,Lucian,1,0,0.0
PLAYER-0102,Lux,1,0,0.0
PLAYER-0102,Malphite,3,1,0.333
PLAYER-0102,Mel,2,0,0.0
PLAYER-0102,MonkeyKing,1,1,1.0
PLAYER-0102,Morgana,1,1,1.0
PLAYER-0102,Naafiri,1,0,0.0
PLAYER-0102,Orianna,2,1,0.5
PLAYER-0102,Renata,1,0,0.0
PLAYER-0102,Riven,1,0,0.0
PLAYER-0102,Ryze,1,1,1.0
PLAYER-0102,Samira,3,2,0.667
PLAYER-0102,Sion,1,0,0.0
PLAYER-0102,Sivir,1,0,0.0
PLAYER-0102,Sylas,7,7,1.0
PLAYER-0102,Viktor,3,1,0.333
PLAYER-0102,Yunara,11,6,0.545
PLAYER-0102,Zilean,6,3,0.5
PLAYER-0103,Aatrox,1,0,0.0
PLAYER-0103,Anivia,1,1,1.0
PLAYER-0103,Corki,1,1,1.0
PLAYER-0103,Leona,1,1,1.0
PLAYER-0103,Lux,1,0,0.0
PLAYER-0103,Malphite,1,1,1.0
PLAYER-0103,Maokai,2,0,0.0
PLAYER-0103,Mel,7,2,0.286
PLAYER-0103,Milio,1,0,0.0
PLAYER-0103,Morgana,2,0,0.0
PLAYER-0103,Nami,1,0,0.0
PLAYER-0103,Nautilus,2,1,0.5
PLAYER-0103,Poppy,4,1,0.25
PLAYER-0103,Quinn,1,0,0.0
PLAYER-0103,Syndra,1,1,1.0
PLAYER-0103,TahmKench,7,5,0.714
PLAYER-0103,Teemo,4,2,0.5
PLAYER-0103,Thresh,1,0,0.0
PLAYER-0103,Vex,1,0,0.0
PLAYER-0103,Yorick,1,1,1.0
PLAYER-0103,Zilean,2,1,0.5
PLAYER-0104,Leona,39,24,0.615
PLAYER-0104,Lulu,3,1,0.333
PLAYER-0104,Thresh,6,2,0.333
PLAYER-0105,Garen,4,2,0.5
PLAYER-0105,Khazix,6,3,0.5
PLAYER-0105,Lillia,2,0,0.0
PLAYER-0105,Ornn,2,2,1.0
PLAYER-0105,RekSai,1,0,0.0
PLAYER-0105,Teemo,23,13,0.565
PLAYER-0105,Trundle,3,1,0.333
PLAYER-0106,Leona,36,20,0.556
PLAYER-0106,Lux,88,40,0.455
PLAYER-0106,Morgana,3,1,0.333
PLAYER-0106,Veigar,1,0,0.0
PLAYER-0107,Alistar,1,0,0.0
PLAYER-0107,Anivia,1,0,0.0
PLAYER-0107,Blitzcrank,1,1,1.0
PLAYER-0107,Brand,4,2,0.5
PLAYER-0107,Chogath,1,0,0.0
PLAYER-0107,Malzahar,2,2,1.0
PLAYER-0107,Mel,12,2,0.167
PLAYER-0107,Milio,1,0,0.0
PLAYER-0107,Neeko,2,1,0.5
PLAYER-0107,Orianna,1,0,0.0
PLAYER-0107,Rakan,3,0,0.0
PLAYER-0107,Senna,1,0,0.0
PLAYER-0107,Soraka,2,1,0.5
PLAYER-0107,Taric,4,3,0.75
PLAYER-0107,Vex,1,1,1.0
PLAYER-0107,Yuumi,2,1,0.5
PLAYER-0107,Ziggs,1,1,1.0
PLAYER-0107,Zilean,2,1,0.5
PLAYER-0108,Diana,2,0,0.0
PLAYER-0108,Garen,1,1,1.0
PLAYER-0108,Kayle,1,0,0.0
PLAYER-0108,Kennen,5,3,0.6
PLAYER-0108,Malphite,40,19,0.475
PLAYER-0108,MonkeyKing,3,1,0.333
PLAYER-0108,Nasus,4,2,0.5
PLAYER-0108,Nocturne,58,27,0.466
PLAYER-0108,Ornn,21,10,0.476
PLAYER-0108,Renekton,3,1,0.333
PLAYER-0108,Sett,34,19,0.559
PLAYER-0108,Vi,3,2,0.667
PLAYER-0109,Ashe,4,2,0.5
PLAYER-0109,Blitzcrank,2,1,0.5
PLAYER-0109,Caitlyn,2,2,1.0
PLAYER-0109,Janna,1,0,0.0
PLAYER-0109,Jax,1,0,0.0
PLAYER-0109,Jhin,2,1,0.5
PLAYER-0109,Kaisa,4,1,0.25
PLAYER-0109,Karma,8,4,0.5
PLAYER-0109,Lulu,70,43,0.614
PLAYER-0109,Milio,2,1,0.5
PLAYER-0109,MissFortune,3,2,0.667
PLAYER-0109,Morgana,1,1,1.0
PLAYER-0109,Nami,63,31,0.492
PLAYER-0109,Poppy,1,1,1.0
PLAYER-0109,Renata,1,0,0.0
PLAYER-0109,Smolder,3,1,0.333
PLAYER-0109,Yuumi,2,2,1.0
PLAYER-0110,Chogath,1,1,1.0
PLAYER-0110,Darius,1,0,0.0
PLAYER-0110,Garen,1,0,0.0
PLAYER-0110,Heimerdinger,1,1,1.0
PLAYER-0110,Irelia,10,5,0.5
PLAYER-0110,Jinx,2,1,0.5
PLAYER-0110,Katarina,2,1,0.5
PLAYER-0110,Malzahar,2,1,0.5
PLAYER-0110,Mordekaiser,8,3,0.375
PLAYER-0110,Nami,2,1,0.5
PLAYER-0110,Nasus,2,1,0.5
PLAYER-0110,Pantheon,2,1,0.5
PLAYER-0110,Pyke,1,0,0.0
PLAYER-0110,Rell,1,1,1.0
PLAYER-0110,Riven,2,1,0.5
PLAYER-0110,Shyvana,3,3,1.0
PLAYER-0110,Syndra,1,0,0.0
PLAYER-0110,Trundle,1,1,1.0
PLAYER-0110,Vayne,1,0,0.0
PLAYER-0110,Yone,1,0,0.0
PLAYER-0111,Amumu,1,1,1.0
PLAYER-0111,Chogath,3,2,0.667
PLAYER-0111,DrMundo,1,0,0.0
PLAYER-0111,Galio,1,0,0.0
PLAYER-0111,Garen,4,3,0.75
PLAYER-0111,Gnar,1,0,0.0
PLAYER-0111,JarvanIV,1,0,0.0
PLAYER-0111,Kayn,1,1,1.0
PLAYER-0111,Malphite,4,3,0.75
PLAYER-0111,Mordekaiser,1,1,1.0
PLAYER-0111,Morgana,1,1,1.0
PLAYER-0111,Naafiri,1,0,0.0
PLAYER-0111,Nautilus,1,0,0.0
PLAYER-0111,Ornn,1,1,1.0
PLAYER-0111,Rammus,1,0,0.0
PLAYER-0111,Sona,2,1,0.5
PLAYER-0111,Sylas,1,1,1.0
PLAYER-0111,Volibear,1,1,1.0
PLAYER-0111,Warwick,1,1,1.0
PLAYER-0111,XinZhao,1,0,0.0
PLAYER-0112,Heimerdinger,17,5,0.294
PLAYER-0112,Teemo,65,35,0.538
PLAYER-0113,DrMundo,1,1,1.0
PLAYER-0113,Malphite,6,2,0.333
PLAYER-0113,Nautilus,2,0,0.0
PLAYER-0113,Ornn,11,5,0.455
PLAYER-0113,Swain,1,0,0.0
PLAYER-0113,Urgot,56,25,0.446
PLAYER-0113,Yorick,32,16,0.5
PLAYER-0114,Ahri,1,0,0.0
PLAYER-0114,AurelionSol,1,1,1.0
PLAYER-0114,Blitzcrank,1,0,0.0
PLAYER-0114,Cassiopeia,1,0,0.0
PLAYER-0114,Darius,7,4,0.571
PLAYER-0114,Diana,5,1,0.2
PLAYER-0114,DrMundo,1,0,0.0
PLAYER-0114,Fiora,2,2,1.0
PLAYER-0114,Fizz,2,2,1.0
PLAYER-0114,Gnar,3,1,0.333
PLAYER-0114,Gwen,2,1,0.5
PLAYER-0114,Hwei,1,0,0.0
PLAYER-0114,Illaoi,2,2,1.0
PLAYER-0114,Irelia,3,2,0.667
PLAYER-0114,Jax,3,1,0.333
PLAYER-0114,Jayce,3,2,0.667
PLAYER-0114,Jinx,1,1,1.0
PLAYER-0114,Katarina,2,1,0.5
PLAYER-0114,Kennen,1,0,0.0
PLAYER-0114,Leblanc,4,2,0.5
PLAYER-0114,Lissandra,23,12,0.522
PLAYER-0114,Lucian,1,0,0.0
